Device mode,Time,AC voltage,AC frequency,PV input voltage,PV input power,Output apparent power,Output active power,Battery voltage,Battery capacity,PV input current,Battery discharge current,Output voltage,Output frequency
Battery Mode,2022-12-16 12:52:22,0.0,0.0,255.0,0,0.0,0.0,13.0,75,0.0,229.0,50.0
Battery Mode,2022-12-16 12:53:21,0.0,0.0,210.0,22,0.0,0.0,13.0,75,0.0,228.0,50.0
Battery Mode,2022-12-16 12:54:21,0.0,0.0,35.7,25,0.0,0.0,12.92,71,0.0,228.0,50.0
Line Mode,2022-12-24 04:51:55,233.0,50.0,0.0,0,0.0,0.0,13.45,100,0.0,233.0,50.0
Line Mode,2022-12-24 04:52:55,232.0,49.9,0.0,0,0.0,0.0,13.49,100,0.0,232.0,49.9
Line Mode,2022-12-24 04:53:54,232.0,50.0,0.0,0,102.0,90.0,13.49,100,0.0,232.0,50.0
Line Mode,2022-12-24 04:54:54,233.0,50.0,0.0,0,100.0,90.0,13.53,100,0.0,233.0,50.0
Line Mode,2022-12-24 04:55:54,231.0,50.0,0.0,0,96.0,84.0,13.49,100,0.0,231.0,50.0
